#
# x265 --input FourPeople_1280x720_60.y4m -o out.h265 \
#      --pools 0 --frame-threads 1 --bframes 0 --rc-lookahead 0 --preset superfast --ref 1 --bitrate 2000
----------------------------------------------------------------------
Threads summary [ 3 thread(s) ]
----------------------------------------------------------------------
name                   inc%  exc%        fps   call/sec call/fr   cpu%
    encodeCTU           0.0   0.0    61559.5    61357.2    1.00    0.0
    encodeCTU           0.0   0.0    61555.7    61353.5    1.00  159.5
    encodeCTU           0.0   0.0    54718.7    54537.5    1.00  141.8
    encodeCTU           0.0   0.0    52189.3    52018.3    1.00  135.2
    encodeCTU           0.0   0.0    55319.6    55139.0    1.00    0.0
    encodeCTU           0.0   0.0    66826.2    66608.9    1.00    0.0
    encodeCTU           0.0   0.0    68176.4    67953.2    1.00    0.0
    encodeCTU           0.0   0.0    68910.3    68686.0    1.00    0.0
    encodeCTU           0.0   0.0    61143.2    60942.2    1.00    0.0
    encodeCTU           0.0   0.0    61804.3    61602.9    1.00    0.0
    encodeCTU           0.0   0.0    56926.5    56740.8    1.00    0.0
    encodeCTU           0.1   0.1    36871.5    36749.8    1.00    0.0
    filterCTURow        0.0   0.0   819739.0   817661.6    1.00    0.0
    encodeCTU           0.0   0.0    52016.4    51845.7    1.00  134.8
    encodeCTU           0.0   0.0    66727.9    66507.1    1.00  172.9
    encodeCTU           0.0   0.0    57432.9    57244.3    1.00    0.0
    encodeCTU           0.0   0.0    67576.7    67353.7    1.00  350.2
    encodeCTU           0.0   0.0    62803.3    62597.8    1.00  162.7
    encodeCTU           0.0   0.0    65181.4    64968.8    1.00    0.0
    encodeCTU           0.0   0.0    70724.0    70492.0    1.00    0.0
    encodeCTU           0.0   0.0    79088.2    78827.1    1.00  204.9
    encodeCTU           0.0   0.0    75705.3    75454.6    1.00    0.0
    encodeCTU           0.0   0.0    47730.2    47573.7    1.00  247.4
    encodeCTU           0.0   0.0    78144.2    77887.7    1.00  202.5
    encodeCTU           0.0   0.0    84438.4    84160.9    1.00  218.8
    encodeCTU           0.0   0.0    77028.2    76775.4    1.00    0.0
    encodeCTU           0.0   0.0    77963.4    77706.1    1.00  404.0
    encodeCTU           0.0   0.0    77944.2    77688.0    1.00  202.0
    encodeCTU           0.0   0.0    88237.9    87950.8    1.00    0.0
    encodeCTU           0.0   0.0    74841.8    74599.0    1.00  193.9
    encodeCTU           0.0   0.0    75774.7    75528.7    1.00  196.3
    encodeCTU           0.0   0.0    72200.0    71963.2    1.00    0.0
    encodeCTU           0.0   0.0    71635.6    71403.1    1.00    0.0
    encodeCTU           0.0   0.0    59056.3    58861.6    1.00    0.0
    encodeCTU           0.0   0.0    58844.2    58651.0    1.00  152.5
    encodeCTU           0.0   0.0    66179.4    65963.1    1.00    0.0
    encodeCTU           0.0   0.0    61235.1    61035.2    1.00  158.7
    encodeCTU           0.0   0.0    68539.1    68315.3    1.00    0.0
    encodeCTU           0.1   0.1    37870.7    37745.8    1.00   98.1
    encodeCTU           0.0   0.0    63122.2    62912.9    1.00  163.6
    encodeCTU           0.0   0.0    81222.0    80958.6    1.00    0.0
    encodeCTU           0.0   0.0    75079.4    74833.5    1.00    0.0
    encodeCTU           0.0   0.0    55051.4    54869.7    1.00    0.0
    encodeCTU           0.1   0.1    30541.4    30440.5    1.00  237.4
    encodeCTU           0.1   0.1    37262.0    37138.8    1.00   96.6
    encodeCTU           0.0   0.0    67934.5    67709.4    1.00    0.0
    encodeCTU           0.0   0.0    73671.3    73432.2    1.00    0.0
    encodeCTU           0.0   0.0    69660.2    69430.0    1.00    0.0
    encodeCTU           0.0   0.0    62086.9    61881.2    1.00    0.0
    encodeCTU           0.1   0.1    42308.7    42169.2    1.00  109.6
    encodeCTU           0.0   0.0    63093.1    62885.2    1.00  327.0
    encodeCTU           0.0   0.0    56899.1    56711.8    1.00  294.9
    encodeCTU           0.1   0.1    35461.6    35344.4    1.00   91.9
    filterCTURow        0.0   0.0   766298.1   763942.0    1.00    0.0
    encodeCTU           0.0   0.0    55469.7    55288.3    1.00    0.0
    encodeCTU           0.0   0.0    64291.2    64082.0    1.00    0.0
    encodeCTU           0.0   0.0    55302.3    55120.7    1.00  143.3
    encodeCTU           0.0   0.0    66302.4    66085.1    1.00    0.0
    encodeCTU           0.0   0.0    58930.5    58737.2    1.00  152.7
    encodeCTU           0.0   0.0    68849.8    68624.8    1.00  178.4
    encodeCTU           0.0   0.0    56921.7    56734.4    1.00  147.5
    encodeCTU           0.0   0.0    72003.4    71766.9    1.00    0.0
    encodeCTU           0.0   0.0    76056.7    75809.3    1.00  197.1
    encodeCTU           0.0   0.0    82207.5    81940.3    1.00  213.0
    encodeCTU           0.0   0.0    76398.8    76149.9    1.00    0.0
    encodeCTU           0.0   0.0    75164.5    74917.6    1.00    0.0
    encodeCTU           0.0   0.0    73552.7    73313.8    1.00    0.0
    encodeCTU           0.0   0.0    84149.7    83871.5    1.00    0.0
    encodeCTU           0.1   0.1    43347.0    43204.0    1.00  112.3
    encodeCTU           0.0   0.0    82351.2    82081.6    1.00    0.0
    encodeCTU           0.0   0.0    61148.7    60949.6    1.00  158.4
    encodeCTU           0.0   0.0    83152.9    82877.5    1.00    0.0
    encodeCTU           0.0   0.0    67027.6    66809.2    1.00  173.7
    encodeCTU           0.0   0.0    68571.8    68348.0    1.00  177.7
    encodeCTU           0.0   0.0    53926.4    53749.0    1.00  279.5
    encodeCTU           0.0   0.0    58452.9    58261.5    1.00  302.9
    encodeCTU           0.0   0.0    58969.6    58775.1    1.00    0.0
    encodeCTU           0.0   0.0    73904.3    73659.4    1.00  191.5
    encodeCTU           0.0   0.0    75158.9    74912.0    1.00    0.0
    encodeCTU           0.0   0.0    78620.0    78363.8    1.00    0.0
    encodeCTU           0.0   0.0    70154.6    69925.2    1.00    0.0
    encodeCTU           0.0   0.0    87005.5    86722.8    1.00  225.4
    encodeCTU           0.0   0.0    74587.2    74343.9    1.00    0.0
    encodeCTU           0.0   0.0    70862.8    70631.4    1.00    0.0
    encodeCTU           0.0   0.0    64320.7    64110.8    1.00    0.0
    encodeCTU           0.0   0.0    74789.8    74543.4    1.00  193.8
    encodeCTU           0.0   0.0    75057.9    74811.1    1.00    0.0
    encodeCTU           0.0   0.0    67974.3    67750.7    1.00    0.0
    encodeCTU           0.0   0.0    48206.4    48046.9    1.00    0.0
    encodeCTU           0.0   0.0    48834.6    48673.6    1.00  126.5
    encodeCTU           0.1   0.1    27867.6    27775.5    1.00  144.4
    encodeCTU           0.0   0.0    61326.0    61124.7    1.00    0.0
    encodeCTU           0.1   0.1    38991.5    38863.6    1.00  202.1
    encodeCTU           0.0   0.0    44958.1    44810.9    1.00    0.0
    filterCTURow        0.0   0.0   780077.6   777605.0    1.00    0.0
    encodeCTU           0.0   0.0    53295.9    53120.9    1.00    0.0
    encodeCTU           0.0   0.0    69635.3    69405.9    1.00  180.4
    encodeCTU           0.0   0.0    50008.7    49843.0    1.00    0.0
    encodeCTU           0.0   0.0    63974.0    63763.3    1.00    0.0
    encodeCTU           0.0   0.0    64234.4    64024.6    1.00  166.4
    encodeCTU           0.0   0.0    79772.5    79510.2    1.00    0.0
    encodeCTU           0.0   0.0    65189.2    64973.0    1.00    0.0
    encodeCTU           0.0   0.0    83903.8    83626.0    1.00    0.0
    encodeCTU           0.0   0.0    71798.5    71561.5    1.00  372.1
    encodeCTU           0.0   0.0    78119.9    77863.4    1.00    0.0
    encodeCTU           0.0   0.0    61073.2    60871.7    1.00  158.3
    encodeCTU           0.0   0.0    77303.7    77047.5    1.00    0.0
    encodeCTU           0.0   0.0    78293.4    78039.6    1.00    0.0
    encodeCTU           0.0   0.0    75395.7    75148.4    1.00  390.7
    encodeCTU           0.1   0.1    43998.5    43853.9    1.00    0.0
    encodeCTU           0.0   0.0    70786.3    70551.7    1.00  183.4
    encodeCTU           0.0   0.0    71583.7    71347.0    1.00    0.0
    encodeCTU           0.0   0.0    78286.3    78027.5    1.00    0.0
    encodeCTU           0.0   0.0    68222.7    67999.5    1.00  353.6
    encodeCTU           0.0   0.0    87276.2    86986.8    1.00  226.2
    encodeCTU           0.0   0.0    64606.7    64395.6    1.00    0.0
    encodeCTU           0.0   0.0    76486.9    76236.9    1.00  198.2
    encodeCTU           0.0   0.0    67607.0    67385.4    1.00  175.2
    encodeCTU           0.0   0.0    73701.1    73459.2    1.00    0.0
    encodeCTU           0.0   0.0    65334.7    65121.1    1.00    0.0
    encodeCTU           0.0   0.0    86900.1    86617.6    1.00  225.2
    encodeCTU           0.0   0.0    83630.4    83354.2    1.00    0.0
    encodeCTU           0.0   0.0    77720.2    77465.3    1.00  402.8
    encodeCTU           0.0   0.0    62149.6    61946.4    1.00    0.0
    encodeCTU           0.0   0.0    64298.7    64086.1    1.00    0.0
    encodeCTU           0.0   0.0    51745.9    51575.6    1.00  134.1
    encodeCTU           0.0   0.0    68424.0    68198.9    1.00    0.0
    encodeCTU           0.0   0.0    60637.1    60437.6    1.00    0.0
    encodeCTU           0.0   0.0    70735.6    70502.0    1.00    0.0
    encodeCTU           0.0   0.0    77414.9    77160.5    1.00    0.0
    encodeCTU           0.0   0.0    58925.8    58733.7    1.00    0.0
    encodeCTU           0.0   0.0    48109.1    47950.1    1.00  249.3
    encodeCTU           0.0   0.0    45592.7    45442.2    1.00    0.0
    encodeCTU           0.1   0.1    28005.9    27913.5    1.00  145.1
    encodeCTU           0.1   0.1    38629.1    38501.5    1.00  100.1
    filterCTURow        0.0   0.0   751027.5   749063.7    1.00    0.0
    encodeCTU           0.0   0.0    67985.0    67759.9    1.00  176.2
    encodeCTU           0.0   0.0   105425.1   105086.2    1.00    0.0
    encodeCTU           0.0   0.0    83931.9    83654.0    1.00  217.5
    encodeCTU           0.0   0.0    94900.8    94589.5    1.00  245.9
    encodeCTU           0.0   0.0    88097.4    87811.7    1.00  228.3
    encodeCTU           0.0   0.0   107569.1   107215.6    1.00    0.0
    encodeCTU           0.0   0.0    95723.4    95410.8    1.00    0.0
    encodeCTU           0.0   0.0   109158.1   108802.1    1.00    0.0
    encodeCTU           0.0   0.0    88024.1    87734.7    1.00  456.2
    encodeCTU           0.0   0.0   106782.4   106428.3    1.00    0.0
    encodeCTU           0.0   0.0   103304.7   102965.4    1.00    0.0
    encodeCTU           0.0   0.0   105198.9   104854.8    1.00    0.0
    encodeCTU           0.0   0.0    98230.9    97914.4    1.00  254.5
    encodeCTU           0.0   0.0    97583.9    97266.8    1.00    0.0
    encodeCTU           0.0   0.0    84520.1    84246.0    1.00    0.0
    encodeCTU           0.0   0.0   108459.1   108108.1    1.00    0.0
    encodeCTU           0.0   0.0    95570.2    95256.2    1.00    0.0
    encodeCTU           0.0   0.0   109365.9   109003.7    1.00    0.0
    encodeCTU           0.0   0.0   102957.2   102616.7    1.00    0.0
    encodeCTU           0.0   0.0   109902.1   109541.0    1.00  284.8
    encodeCTU           0.0   0.0    90471.3    90171.3    1.00  468.9
    encodeCTU           0.0   0.0    98992.0    98668.0    1.00    0.0
    encodeCTU           0.0   0.0    99927.1    99601.6    1.00  517.9
    encodeCTU           0.0   0.0   102634.8   102301.8    1.00    0.0
    encodeCTU           0.0   0.0    88586.6    88300.2    1.00    0.0
    encodeCTU           0.0   0.0   113874.6   113507.4    1.00    0.0
    encodeCTU           0.0   0.0   104096.5   103756.0    1.00  269.7
    encodeCTU           0.0   0.0    93497.1    93188.0    1.00  242.3
    encodeCTU           0.0   0.0    88395.7    88105.7    1.00  458.1
    encodeCTU           0.0   0.0   106563.5   106213.5    1.00    0.0
    encodeCTU           0.0   0.0    92460.6    92157.4    1.00    0.0
    encodeCTU           0.0   0.0    76953.5    76698.9    1.00  598.2
    encodeCTU           0.0   0.0    81209.9    80945.4    1.00  210.4
    encodeCTU           0.0   0.0   107780.6   107434.5    1.00    0.0
    encodeCTU           0.0   0.0    98197.3    97876.1    1.00    0.0
    encodeCTU           0.0   0.0   107707.4   107353.7    1.00  279.1
    encodeCTU           0.0   0.0    87082.1    86798.0    1.00    0.0
    encodeCTU           0.0   0.0    68367.3    68143.1    1.00  354.3
    encodeCTU           0.0   0.0    46415.3    46262.0    1.00  120.3
    encodeCTU           0.0   0.0    58570.4    58377.1    1.00  151.8
    filterCTURow        0.0   0.0   737975.8   735835.2    1.00    0.0
    filterCTURow        0.1   0.1    15970.0    15917.2    1.00  248.3
<2>                     1.7   1.7     1281.6     1277.3    1.00   93.0
  frameRead             1.7   1.7     1281.6     1277.3    1.00   93.0
